N°perçage;Longueur percee eprouvetteAlCFRP(mm);N(tr/min);f(mm/tr);Vc(mm/min);geo outil;D outil(mm);Ep Materiau(mm);MITIS;AmpMITIS;FreqMITIS;Aspiration;Lubrification;Niveau air ;Niveau huile ;KcFz;max Fz;minFz;moyenneFz;stdFz;kurtFz;skewFz;varFz;KcMz;max Mz;min Mz;moyenneMz;stdMz;kurtMz;skewMz;varMz;RmsVzUPA;RmsVzpiece;RmsVypiece;KcIThrust;max Ithrust;minIThrust;moyenneIThrust;stdIThrust;kurtFzIThrust;skewIThrust;varIThrust;KcITorque;max Itorque;min Itorque;moyenneITorque;stdITorque;kurtITorque;skewITorque;varITorque;AmpFz_Frot;AmpFz_passage dents;AmpFz_Fvib;AmpMz_Frot;AmpMz_passage dents;AmpMz_Fvib;AmpVzUPA_Frot;AmpVzUPA_passage dents;AmpVzUPA_Fvib;AmpVzpiece_Frot;AmpVzpiece_passage dents;AmpVzpiece_Fvib;AmpVypiece_Frot;AmpVypiece_passage dents;AmpVypiece_Fvib;defaut;alea;Materiau
96;2661.12;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;503.7026751;932.4763429;-416.4433071;256.48540215514794;335.00405341037686;-1.3090733263431222;0.040980061072203575;112227.71580138264;1.0361285464056829;13.50802818;-14.66174082;0.5275966558297737;4.542501202497073;-0.48771039414947026;-0.3491148300457516;20.634317174687357;12.143621134212479;7.610507639075886;2.458351765648681;0.642989002356637;0.387;0.281;0.3274099999999996;0.03135302250504758;-1.0352737174626157;0.2280943989238717;0.00098301202020202;23.651728201099747;23.436999999999998;8.74;12.04345999999999;4.4061453536137165;0.111918893675369;1.2084438266202238;19.414116877171743;5,94551661;89,80750356;438,3134637;0,84936836;0,94196631;3,29917867;0,11708271;0,25433197;1,3571443;0,04635642;0,81945182;8,57971908;0,07540755;0,27202507;1,12063904;0;0;1
97;2688.84;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;517.9732005;869.643682;-354.397388;263.75195366914613;271.20846858993895;-1.195078787430654;0.09397888444295946;73554.03343489989;0.9977190423559604;15.05187529;-15.48984771;0.5080385363676551;4.794234146479584;-0.7122405228735249;-0.009734403984762345;22.984681051270826;11.625516589976085;7.596484932236826;2.6897199504364586;0.6937156323644937;0.387;0.32799999999999996;0.3532400000000002;0.02382474734091814;-1.6847085218130218;0.2752808667721042;0.000567618585858586;22.217065985860167;22.266;8.35;11.312929999999996;4.058546075576294;0.329236778830976;1.269209991703321;16.47179624757574;6,07904643;99,06484521;346,5673905;0,87598474;1,45289074;3,91383662;0,09148769;0,23161485;1,06847323;0,04981259;0,634127;8,03818562;0,12620197;0,41680366;0,68144726;0;0;1
98;2716.56;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;503.1263911;700.9129458;-185.46964419999998;256.19195834207557;183.9813567544895;-0.9759200618988313;0.061592626600322234;33849.13963322274;1.0266824791655305;15.63008573;-11.36047127;0.5227867183910881;4.73811121967117;-0.6664667306237919;0.2663033349355807;22.449697929973826;10.929304789721334;6.99655678755524;2.536828969751742;0.7578161822466616;0.433;0.34;0.38588000000000006;0.021309304649529615;0.20309686256248893;-0.3481201292039705;0.0004540864646464645;25.222329143754887;21.386999999999997;8.936;12.843209999999988;4.02523857450924;-1.0813205165357087;0.6472214149924009;16.20254558171718;6,99314513;88,27764516;221,8492093;0,65519051;0,92232321;5,51661266;0,07678843;0,21489892;0,94911841;0,05511061;0,46288665;6,77644557;0,1187686;0,31204939;0,70521982;0;0;1
99;2744.28;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;506.6064424;708.8221842999999;-190.6094957;257.96400045600177;180.47001172056682;-0.9075211397976335;0.00846169688594345;32569.42513042152;1.0516943280363804;13.06905724;-14.54404676;0.5355227518361249;4.151516224321203;-0.578606632920442;0.18879156414013196;17.235086960802178;11.168705738001673;5.848056678020611;2.4591567506625274;0.7510997643362138;0.42200000000000004;0.35100000000000003;0.3824600000000001;0.013170536447048405;2.6246875635010833;0.7597393370706081;0.00017346303030303043;24.672839748625282;20.996;9.033;12.563409999999994;3.6069822359423993;-0.7633939463746753;0.748310507819039;13.010320850404032;5,96533448;98,86898259;215,3919704;0,53234546;0,93372687;4,6482534;0,07805078;0,19615599;1,03690767;0,04857883;0,48286053;5,56606495;0,08747494;0,36324272;0,55101606;0;0;1
100;2772;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;528.2261293;819.5492473999999;-267.7489426;268.97274502735246;233.32824507412627;-1.045852522429559;0.006052382294628039;54442.06994937154;1.0185778380601767;12.72121755;-9.475033852000001;0.5186598351402419;3.600452479744337;-0.5840003266553695;0.293961858973814;12.963258058897145;11.592901632033984;7.158161333584272;3.1080174062383614;0.7772388059701498;0.433;0.34;0.3957700000000003;0.02527139757420504;-1.1097189052372567;-0.05328751530788814;0.0006386435353535363;23.114611154752552;21.875;8.398;11.76996;4.146216873490845;-0.3155489266489213;1.0524805186807784;17.191114362020198;4,39342275;107,2474712;291,3230629;0,86749222;0,83455287;2,41821913;0,10136293;0,22446732;1,11047051;0,04869479;0,69783775;6,78332882;0,04517387;0,41361675;0,50209647;0;0;1
101;2799.72;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;515.3930011;935.5013907;-402.26358930000004;262.4381161793042;302.17996716356834;-1.2390335515181585;0.0146515087231651;91312.73255497524;1.0215668413738543;13.36397902;-11.73760498;0.5201818356275666;3.841211519223545;-0.293804954464695;0.04562144166993648;14.754905935415655;11.96076344160736;7.775882429256007;2.942117888500074;0.6882953652788688;0.387;0.316;0.35048;0.025342295065599697;-1.6422009029194093;0.21036312793967948;0.0006422319191919187;23.417674783974896;24.219;8.496;11.924280000000017;4.530642476971826;0.24361579658537114;1.2193035717968412;20.526721254141403;4,98874837;99,28291599;390,7289411;1,39852889;1,33945499;1,96824007;0,11482452;0,24420368;0,98297374;0,06763968;0,9058057;8,20166096;0,04833702;0,35659885;0,83769298;0;0;1
102;2827.44;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;507.5180768;1102.03338;-517.7482199;258.4282047133448;412.70581762659504;-1.3705627891497847;0.06526268207111603;170326.0919028363;1.0503533898654187;12.08068483;-7.9920912710000005;0.5348399461194712;2.8916435689709035;-0.23098360294624642;0.10152013382128196;8.361602529970785;12.046897309699812;5.516847646817999;2.896088440896508;0.6132364493322849;0.375;0.281;0.3122599999999995;0.03028571687222619;-0.7191074561832353;0.7089207562020812;0.0009172246464646463;22.5383739198743;24.756;8.35;11.476539999999993;4.38413087667765;0.938731423283222;1.3805913400691234;19.22060354383834;4,10859639;98,90368881;533,0351146;0,90416084;0,95647304;1,18825968;0,09361119;0,25230635;0,86010805;0,0550063;1,16946125;4,86136794;0,07374713;0,26826654;2,35252288;0;0;1
103;2855.16;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;535.4895266;914.0694777999998;-361.9883522;272.67126694474376;287.9733999398068;-1.1381304646946446;0.06119443130799626;82928.67907289193;1.0872180454032658;16.46254699;-14.06065201;0.553611428719343;5.374969204396298;-0.5973963218812748;0.039269171831286954;28.890293948208576;11.371028968868934;5.909306242215097;3.5331939266352927;0.7597014925373133;0.433;0.34;0.38683999999999996;0.030571565319109952;-1.5675726644383186;0.1719236856697962;0.0009346206060606065;24.45363315003926;24.853;8.838;12.45178999999999;4.848703459511913;-0.05801819011498921;1.1436492215054244;23.509925238282797;3,59420915;90,46487652;383,8561797;1,05018392;0,65799169;6,49362152;0,11547145;0,21595402;0,6880984;0,07182505;1,18863355;5,65045183;0,07077602;0,24788366;3,04538784;0;0;1
104;2882.88;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;547.6517776;739.9758202;-202.30973980000002;278.86428514039414;179.57133782468168;-0.7686223014237137;-0.06338179984184199;32245.86536814595;1.0892468552097332;15.66757456;-19.06551844;0.5546444986727961;4.97028405564761;0.2714398967678706;-0.5414982651862714;24.70372359382486;11.0273140898869;5.625406366698244;3.3345555877150415;0.7967007069913594;0.433;0.375;0.4056800000000002;0.023145948878690408;-1.7285648700179206;-0.20434314748975146;0.0005357349494949497;24.137804399057355;24.316;8.691;12.290970000000005;4.694726759091016;-0.07860373198883641;1.1472727537359448;22.04045934252524;4,81327781;99,71975894;213,0053653;0,96405982;0,71675428;4,9851948;0,10730902;0,22973649;0,76149887;0,05915557;1,59676479;5,56604511;0,11039149;0,2678318;2,18389428;0;0;1
105;2910.6;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;544.5793545;640.56045;-70.03540600000001;277.29980732243405;128.2194252435885;-0.5256603440064471;0.15394789449905794;16440.221009796176;1.0621646474490434;19.82879703;-18.95717397;0.5408542384810529;4.901675715538498;0.48143294141753135;-0.02723743150607412;24.026424820299844;11.19833632692591;4.808315970970439;2.2302868047021756;0.8264532600157122;0.445;0.387;0.42083000000000065;0.02291532723358369;-1.7336238737637284;-0.23667381694875797;0.0005251122222222223;23.8616064414768;23.486;8.936;12.150329999999986;4.356828695730344;0.1664183451040615;1.2161813298453577;18.98195628393937;5,77849778;89,63593637;136,9685502;1,24142905;0,94800818;4,81943352;0,13140514;0,21391939;1,07806424;0,05509734;2,08586137;4,55745895;0,04633612;0,22343979;1,53667178;0;0;1
106;2938.32;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;530.6133589;587.4329392000001;-1.864981433;270.18832237646654;87.75549377919673;-0.06332416316350331;0.2116076753806279;7701.026688430636;1.2348212955198061;18.69559056;-16.89611544;0.6287710036786852;4.428507650470281;0.7939159402362956;0.3736612979015431;19.61168001027381;10.786403438940136;4.821594216479943;2.262189898748104;0.7763747054202671;0.433;0.375;0.39533;0.02048604107161456;-0.9140969708216433;0.6931516496836783;0.00041967787878787876;24.759190887666936;21.631;8.936;12.607380000000003;3.7790915261782607;-0.6406659716216319;0.7712130603807629;14.281532763232335;6,16952056;79,8146875;66,05672017;0,50751925;1,91633437;4,27511001;0,09546254;0,21856877;1,11263197;0,02765582;1,68574136;3,96632774;0,06240106;0,45723882;0,70614211;0;0;1
107;2966.04;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;543.0499379;637.9769024;-0.970587394;276.52102837197845;100.89916672210543;-0.16099358232660554;0.3632676849624019;10180.641845215228;1.0899569933824653;15.81052732;-24.50734168;0.5550061010303513;5.315555728424069;-0.17829128510234726;-0.46433228271182975;28.255132701981942;10.769581935549608;4.947959407528161;2.0798996329908612;0.8023762765121762;0.433;0.375;0.40857000000000016;0.022570766379312306;-1.6867635246405899;-0.2651453899933848;0.0005094394949494948;24.559760408483893;21.728;8.936;12.505829999999998;3.7016223908366768;-0.4995533156426637;0.8691621165216236;13.702008324343435;6,46181106;85,84305973;74,12368716;1,65472371;0,59177965;5,33796721;0,11115679;0,21521301;1,05454826;0,06329291;1,91156368;4,41284584;0,08224503;0,34333188;0,90383921;1;0;1
108;2993.76;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;556.8172337;689.7873801;-72.38853589;283.5313354203837;126.621347623978;-0.23014347825062798;0.27700684223680855;16032.965674112278;1.1134696982473915;17.19218136;-23.24452664;0.5669787703475717;5.207583860435583;0.5164734851784369;-0.38453748203100024;27.11892966346917;11.06618439715115;5.0645592822535574;2.2580756455330735;0.8030439905734488;0.433;0.375;0.4089100000000001;0.02269654670480144;-1.6291361400516187;-0.3357985415672998;0.0005151332323232332;24.34021995286723;23.828000000000003;8.74;12.394039999999993;4.406335303453955;-0.02121807188833058;1.1227613242426528;19.415790806464653;3,81129886;99,8187773;117,1333594;0,72055019;1,32660185;5,40433276;0,11250946;0,2133677;0,9828941;0,06507605;1,97408436;4,70008048;0,09154292;0,31337154;1,33902033;0;0;1
109;3021.48;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;554.3839278;789.745673;-177.176937;282.29229605969203;175.34412868231962;-0.679790870365482;0.06695067168497527;30745.56346336186;1.1037228940237847;16.15457304;-25.92674096;0.5620156976369112;6.120630006155455;0.0827530946175048;-0.07754696926231792;37.46211167225052;11.245199322044256;5.609069186559938;2.909542699115365;0.796366849960723;0.433;0.375;0.40551000000000015;0.024105615674997947;-1.7729616944802415;-0.1489640855053886;0.0005810807070707068;24.36225451688922;25.195;8.74;12.40525999999999;4.862249597032056;0.001215106863480031;1.146101460906902;23.64147114383839;4,18030786;97,7282663;206,5509121;0,86472886;1,32756208;7,22693271;0,11512122;0,21011868;0,94471078;0,05270995;1,67616196;5,6018565;0,13035486;0,25471682;2,09627841;0;0;1
110;3049.2;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;535.6641669;992.6663927999999;-413.3987072;272.760193809338;333.5115649320417;-1.2132220158140488;0.03531193737117443;111229.9639434195;1.1492466107117185;12.77175283;-13.19763217;0.5851963741744071;4.10615152149479;-0.5185681324996727;-0.12002870864849786;16.86048031747398;12.2405300605454;6.638781609885169;3.6981251828734965;0.6994501178318936;0.39799999999999996;0.32799999999999996;0.3561600000000002;0.025741025699074306;-1.766490695810923;0.11888799437752838;0.0006626004040404038;26.43713668499602;27.539;8.984;13.461789999999972;5.7685600242551285;-0.18846533900495288;1.0694474103293237;33.276284753434325;5,20691426;92,03002805;450,6209852;1,09176391;0,29853557;4,14337434;0,1210476;0,21677336;0,69376234;0,07139104;1,41841084;5,35203071;0,04308077;0,17411891;3,05456613;0;0;1
111;3076.92;6000;0.06;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;576.6423911392636;879.4177266;-510.7499034;220.2197291760848;329.94766604208166;-1.2429341737174173;-0.09056931474898842;108865.46232661707;1.3400468681652375;11.89848528;-11.08778372;0.5117638989523042;2.76839268121647;0.44933388862857715;-0.03244717932282928;7.663998037412914;12.164589613129966;4.750766679920515;2.474300155496768;0.6625469145500573;0.293;0.19899999999999998;0.2530266666666669;0.02937422206119211;-1.291624723748263;0.041700009768179405;0.0008628449217002252;29.029972942306077;26.123;7.227;11.086546666666692;5.5003302067888225;1.1475215309907876;1.479924204242916;30.253632383713573;5.23972134 ;107.82408489;415.64130037;1.10078418;0.59630209;0.86232252;0.11156162;0.26010729;0.4514424 ;0.0553128;1.34565564;4.18714771;0.04557876;0.21292118;1.40774536;0;0;1
112;3104.64;6000;0.06;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;594.9587602655212;941.571557;-429.30487300000004;227.21475054540252;291.4332552338198;-1.1720463430731591;0.14637577326618784;84933.34225618077;0.9259543669099026;13.58959678;-16.02022022;0.3536219727228918;4.739248972037664;-0.6422605118537406;-0.15696205310279854;22.460480818960054;11.611222782800445;7.107745455469285;2.708515999166236;0.5808152221349401;0.24600000000000002;0.187;0.2218133333333336;0.018183031645493817;-1.4660506785412635;-0.31632364119888073;0.00033062263982102963;19.566762677838877;8.789;6.982;7.472546666666667;0.3270077598296629;1.387899406022977;0.48426204092657016;0.1069340749888145;4.30002882;107.77986148;353.19413135;1.33361136;0.97551723 ;1.82188072;0.13137868;0.26568626 ;0.82620056;0.03996556;1.04916023;7.02546782;0.06254162 ;0.2599152 ; 0.54623633;0;0;1
113;3132.36;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;567.734606;845.9896970000001;-327.998973;289.09046136975246;225.16959376667333;-1.0270909074655103;-0.01511731830548738;50701.345957048696;1.142956393963537;13.30810065;-13.49409335;0.581993395806233;4.969666216846331;-0.8360917949376754;-0.15646521970851318;24.697582306863723;11.862559670965382;7.147475618087069;3.002857412967554;0.8019442262372352;0.457;0.363;0.40835000000000016;0.02784675778599583;-0.9420701639486544;-0.02906458858225111;0.0007754419191919194;26.265396700706976;25.342;9.131;13.374339999999991;4.856060884871168;-0.3083887167862631;0.9927907215694616;23.58132731757575;5,67021869;106,8420116;276,5088883;0,41377036;1,33012111;4,06249086;0,11314223;0,29574757;1,19184038;0,05866868;0,77295006;7,57728122;0,0905543;0,29455198;0,43585673;0;0;1
114;3160.08;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;539.7240823;758.4520349;-213.2515151;274.8275027268963;201.3298244212929;-1.064660397939408;0.005475252944481149;40533.698201508625;1.1517858111527575;12.08733205;-13.42656125;0.586489335038984;3.6347124754275173;-0.2823886722982545;0.08598934025848617;13.21113477902843;11.428554163187139;6.817130828248496;2.743660758372711;0.8046347211311867;0.433;0.375;0.40972000000000025;0.01999751499713418;-1.2178111217615488;-0.6388101217947629;0.0003999006060606064;28.801099764336197;23.779;9.912;14.665519999999992;4.132059770754883;-1.1370904709121143;0.48568757135946694;17.073917949090898;7,26828502;97,22019258;247,6775479;0,61548001;1,05791559;3,48681325;0,0897223;0,25847933;1,19276825;0,07872461;0,48428324;6,42776471;0,11397788;0,27447912;0,54458772;0;0;1
115;3187.8;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;541.2931574;627.4457068;-113.4847432;275.6264757679193;157.71713839589876;-0.9931647230356675;-0.18843142842932156;24874.695743791082;1.1802557571317973;13.07860363;-11.48885737;0.6009862315315112;3.7197106852815187;-0.5045645885661787;0.11863296355709414;13.836247582197505;11.56169134067268;6.527417566368713;2.7113508386925265;0.7796936370777694;0.433;0.375;0.39702000000000015;0.02135320097594719;-1.3493675767594902;0.4815087880562416;0.000455959191919192;29.502926158680317;24.414;10.254000000000001;15.022890000000016;4.214403929706698;-0.8440010867495387;0.574749014104906;17.76120048272726;5,77506879;85,8676085;188,7946328;1,66847033;0,98176578;3,06426484;0,10344076;0,2374624;1,0494801;0,09286277;0,46987684;4,62932867;0,10751161;0,34924611;0,423905;0;0;1
116;3215.52;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;553.9077446;808.2323763999999;-256.5082536;282.0498235448884;191.1551357359088;-0.6874775721069195;-0.06357188620231727;36540.28591821372;1.088277366156029;18.93998457;-11.82104243;0.55415083484665;5.351022016364105;-0.024119968294284977;0.8361544852838706;28.633436619613374;11.741332414819132;7.226693770176941;2.3713670303237233;0.754870384917519;0.433;0.32799999999999996;0.38438000000000067;0.03916032314844851;-1.6660365711834833;-0.16242075344220652;0.001533530909090912;25.03817753338569;24.463;8.789;12.749439999999993;4.690589937956695;-0.3906706943891014;0.9487889744874912;22.00163396606059;5,33599334;107,2027422;221,4277055;0,75041765;1,38183101;4,6912839;0,12114615;0,28775861;1,1021605;0,05952765;0,73793396;5,97593882;0,04422621;0,28893986;0,54774955;0;0;1
117;3243.24;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;551.7866084;815.7921572;-302.2137328;280.96974099824774;221.11474155039528;-0.9834247153523608;-0.21091507953467067;48891.728930898105;1.1836145062602303;18.03825627;-11.40804673;0.6026965065877092;6.542506933990413;-0.5949166065436531;0.7304807848626137;42.804396981312635;12.102088963373292;6.152872787087882;2.8273471113012834;0.7293597800471336;0.433;0.32799999999999996;0.37139000000000044;0.037588386074381655;-1.5755231918681196;0.2646119114940244;0.0014128867676767689;26.497604084838933;27.148000000000003;8.789;13.492579999999984;5.757992597347718;-0.4687329921727601;0.9491085480329703;33.154478751111114;4,99043567;101,2866036;270,6963942;0,32924763;0,65629371;6,82052026;0,10314307;0,27966923;0,5317542;0,0564255;0,86918086;5,67896914;0,04627357;0,22950955;0,84490494;0;0;1
118;3270.96;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;536.9491197;982.1369137;-479.3034263;273.41449177313643;351.5121699228149;-1.301096310109961;-0.05623828784609551;123560.80560384589;1.1540754503472876;11.13553669;-6.902849105;0.5876552193168388;2.71676048262887;-0.1203039642063537;0.3946891670759559;7.38078751997385;12.403857547533493;4.712271945585234;3.5001296360323932;0.6467203456402192;0.39799999999999996;0.281;0.3293099999999996;0.0426459928606511;-1.7834909026297316;0.29362042956910417;0.0018186807070707048;25.38715632364494;30.615;8.642999999999999;12.927140000000003;5.7801923336983725;1.215765398639896;1.4154805445128755;33.410623414545434;5,91098833;93,70086027;452,0452038;0,63196692;0,72378826;2,50586536;0,1172784;0,24895163;0,41560907;0,06211125;0,81817082;3,46210445;0,04710499;0,31193429;1,69723148;0;0;1
119;3298.68;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;543.7160009;895.3309617000001;-365.5371983;276.86018766719326;293.26503653401363;-1.1845712684834604;-0.05929796833583729;86004.38165329635;1.1151193664286274;14.71207038;-15.90050562;0.567818781385457;6.182819738019336;-0.9311325098917407;-0.4484300565058194;38.22725991284148;12.233800746507463;6.138094322004555;2.886766630078056;0.68053809897879;0.433;0.281;0.3465299999999999;0.048172764634441;-1.3779815051018582;0.1894557602255558;0.0023206152525252492;26.893794186959905;29.15;8.74;13.694319999999983;6.288523294852218;0.02177686712402238;1.1292728138092547;39.545525229899;6,15787503;93,47664067;374,7117405;0,55910188;0,2216876;6,8704562;0,09960526;0,25594634;0,38365728;0,07655107;1,17675732;6,32703981;0,0435509;0,25619548;1,80561022;0;0;1
120;3326.4;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;572.8821992;685.4917341;-132.9238959;291.7116158229513;144.99559238601069;-0.6140944837810607;-0.19114352783612037;21023.721811370164;1.2169886373288763;13.83595396;-19.07814804;0.6196906141278637;7.337431790827153;-0.6341534297011115;-0.7758852825639043;53.83790528504096;11.779534215798694;6.536698256254286;2.698531569026041;0.8048114689709349;0.457;0.375;0.40981000000000006;0.025738661326275062;-1.4888454186662592;-0.2678242620946619;0.0006624786868686875;27.945699135899453;28.711;8.936;14.22995;6.246165080238912;-0.6130449494265249;0.8939495453128729;39.014578209595975;6,57737671;95,75552919;153,35657;0,34264337;0,48891704;8,60221951;0,10690438;0,26049157;0,64882948;0,06674694;1,4832304;6,59579752;0,08110472;0,28759133;1,33111228;0;0;1
121;3354.12;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;579.7255862;620.1923847999999;-37.53809718;295.1962684716463;101.85962567028893;-0.12506000338250267;-0.061584689612624074;10375.383341691384;1.0698738769798408;14.84142497;-17.86831103;0.5447797781581349;5.703498033101127;-0.6822363109174274;-0.3763516665146542;32.52988981358842;11.556486720888868;5.662261222998466;2.390583645552214;0.8334838963079345;0.48;0.375;0.42441000000000023;0.03258775099867302;-1.2484266664716543;-0.015603851220278108;0.0010619615151515143;26.228338570306317;26.366999999999997;8.887;13.355469999999976;5.44864047254826;-0.45391901847728944;0.9697685693683784;29.687682999090924;5,45319735;98,89805831;51,44137993;0,34257197;1,20727819;6,86696219;0,12590821;0,26962745;0,87766118;0,06471639;1,70646177;5,14342123;0,07268768;0,40356423;0,6854576;0;0;1
122;3381.84;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;564.3703469;564.7637971;-15.69793886;287.377380661566;87.54800895158864;-0.12991384175716947;-0.061712100927930315;7664.653871387445;0.5825965901439124;13.86220637;-22.55323963;0.29665818370128016;7.764224233755937;-0.4967505508674135;-0.7203554088453192;60.28317795204296;10.771498313666177;6.067961014594037;2.56064141409796;0.825589159465829;0.469;0.375;0.4203900000000001;0.022238330273051835;-0.3998608422013312;-0.35184720308000655;0.0004945433333333338;26.282953652788706;24.365;9.131;13.383280000000008;4.462808802274253;-0.3341064773947333;0.9021094089865911;19.916662405656556;4,41406157;87,7688927;37,07772519;0,92053489;1,22917432;8,73420826;0,12543724;0,34370389;1,14347354;0,09259074;1,63991207;4,83630281;0,03756726;0,48742218;0,5454373;0;0;1
123;3409.56;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;576.1388454;591.427101;14.29509534;293.36990005545107;93.45260199674324;-0.44196834815633723;0.0650936251794586;8733.3888199617;1.1112611432030128;14.84081237;-19.93265163;0.5658541741189741;6.8446139153434356;-0.6679276375963239;-0.5276136515920158;46.848739650113;10.887392084363842;4.990473907149384;2.260786374049034;0.8820502749410848;0.49200000000000005;0.39799999999999996;0.4491400000000004;0.02744655780518817;-0.837844100803979;-0.17386533969009935;0.0007533135353535356;27.25632364493326;23.436999999999998;9.717;13.878920000000017;3.993832565242554;-0.5405826739983763;0.748309497866946;15.95069855919192;7,31074035;67,48628056;88,07876268;1,10354061;1,20779394;6,94993726;0,13407888;0,31119786;1,34130596;0,02387849;1,87388882;3,92559389;0,08200599;0,25887743;1,02040607;0;0;1
124;3437.28;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;593.3303013;697.6542927999999;-48.94099625;302.12378940646556;125.90087615384628;-0.5267054772313458;0.14710745080827606;15851.03061630614;1.1936461424984404;19.18844922;-20.55081378;0.6078046157602058;7.291440005029255;-0.7228148999864055;-0.365333717877861;53.16509734694102;11.210676815152487;5.437202194353332;2.441868082623428;0.908699921445405;0.49200000000000005;0.433;0.46271000000000023;0.02330487225253705;-1.7392161884579185;-0.1579971581971462;0.0005431170707070714;27.278397486252956;26.269000000000002;9.131;13.890160000000005;5.4523130013830405;-0.6089099432461444;0.916477641773867;29.727717065050538;7,45685458;87,36558872;129,315473;1,05822358;0,67132299;7,12725092;0,14196845;0,31169902;1,29321203;0,02346874;2,25554983;4,58047951;0,07140759;0,19758612;1,47956992;0;0;1
125;3465;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;582.6289907;705.2386602000001;-147.9596398;296.6746820592222;161.0714783202866;-0.6374372013843099;-0.0889350217515158;25944.02112828255;1.1234801464910158;21.96888488;-23.43617512;0.5720760905932253;8.02732213557666;-0.8037628774222911;-0.30481429351734435;64.43790066831905;11.562408306611662;6.5894028770273785;2.7910122994750832;0.8608405341712481;0.49200000000000005;0.39799999999999996;0.4383399999999995;0.023611852870107346;-0.9632933243472976;-0.22376851827522828;0.0005575195959595966;24.67983110761982;27.246;9.131;12.566970000000012;4.728920282632703;1.3446008973915693;1.4714394196362361;22.36268703949496;5,84195184;99,15777571;178,1993766;1,08997798;0,60927036;8,06812269;0,1314529;0,34402864;1,11165155;0,05763296;1,80004373;6,3944326;0,05336227;0,23151358;1,69975991;0;0;1
126;3492.72;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;559.2615432;910.5244577999999;-474.09966219999995;284.7759778053085;312.47314363685535;-1.146673311305027;-0.17802793980410608;97639.46549429884;1.1811182815771843;14.44247976;-14.94853424;0.6014254289791022;5.670729233431044;-0.8450112503129628;-0.1478404275456722;32.15717003888944;12.667914495234534;6.527205835797043;2.7495628960672707;0.7072859387274162;0.42200000000000004;0.32799999999999996;0.3601500000000003;0.03199538318968141;-1.2457155547434167;0.4116529342117397;0.0010237045454545477;26.618656716417966;28.076;9.131;13.554220000000027;5.650284252400871;-0.026132717546885065;1.107494849094241;31.92571213292927;6,90880692;98,55871886;412,2981563;0,18131478;0,64894728;6,57447737;0,09848705;0,32250659;0,81684841;0,06510131;1,45411442;6,39776773;0,05925905;0,17582941;1,79727595;0;0;1
